,visit_day,restaurant,shift_category,max_guests TW,capacity,full TW,max_guests LW,full LW,max_guests vs LW,max_guests vs LW %
563,2020-12-16,Pont de la Tour,DINNER,82.0,54.0,1.5185185185185186,33.0,0.6111111111111112,49.0,1.4848484848484849
564,2020-12-16,Quaglino’s Restaurant,LUNCH,30.0,190.0,0.15789473684210525,0.0,0.0,30.0,1.0
565,2020-12-16,Quaglino’s Restaurant,DINNER,109.0,190.0,0.5736842105263158,71.0,0.3736842105263158,38.0,0.5352112676056338
566,2020-12-16,Radici,LUNCH,0.0,66.0,0.0,0.0,0.0,0.0,0.0
567,2020-12-16,Radici,DINNER,7.0,66.0,0.10606060606060606,0.0,0.0,7.0,1.0
568,2020-12-16,Sartoria,LUNCH,27.0,90.0,0.3,0.0,0.0,27.0,1.0
569,2020-12-16,Sartoria,DINNER,14.0,90.0,0.15555555555555556,22.0,0.24444444444444444,-8.0,-0.36363636363636365
570,2020-12-16,Skylon Restaurant,LUNCH,48.0,126.0,0.38095238095238093,0.0,0.0,48.0,1.0
571,2020-12-16,Skylon Restaurant,DINNER,19.0,126.0,0.15079365079365079,0.0,0.0,19.0,1.0
572,2020-12-16,South Place Chop House,LUNCH,14.0,56.0,0.25,0.0,0.0,14.0,1.0
573,2020-12-16,South Place Chop House,DINNER,2.0,56.0,0.03571428571428571,6.0,0.10714285714285714,-4.0,-0.6666666666666667
574,2020-12-16,The Modern Pantry,LUNCH,0.0,75.0,0.0,0.0,0.0,0.0,0.0
575,2020-12-16,The Modern Pantry,DINNER,19.0,75.0,0.25333333333333335,2.0,0.02666666666666667,17.0,8.5
576,2020-12-17,100 Wardour St,LUNCH,53.0,242.0,0.2190082644628099,0.0,0.0,53.0,1.0
577,2020-12-17,100 Wardour St,DINNER,137.0,242.0,0.5661157024793388,118.0,0.48760330578512395,19.0,0.1610169491525424
578,2020-12-17,14 Hills,LUNCH,75.0,110.0,0.6818181818181818,0.0,0.0,75.0,1.0
579,2020-12-17,14 Hills,DINNER,108.0,110.0,0.9818181818181818,96.0,0.8727272727272727,12.0,0.125
580,2020-12-17,20 Stories,LUNCH,92.0,106.0,0.8679245283018868,0.0,0.0,92.0,1.0
581,2020-12-17,20 Stories,DINNER,0.0,106.0,0.0,0.0,0.0,0.0,0.0
582,2020-12-17,Angelica,LUNCH,0.0,47.0,0.0,0.0,0.0,0.0,0.0
583,2020-12-17,Angelica,DINNER,11.0,47.0,0.23404255319148937,11.0,0.23404255319148937,0.0,0.0
584,2020-12-17,Angler Restaurant,LUNCH,22.0,52.0,0.4230769230769231,0.0,0.0,22.0,1.0
585,2020-12-17,Angler Restaurant,DINNER,56.0,52.0,1.0769230769230769,28.0,0.5384615384615384,28.0,1.0
586,2020-12-17,Aster,LUNCH,10.0,52.0,0.19230769230769232,0.0,0.0,10.0,1.0
587,2020-12-17,Aster,DINNER,14.0,52.0,0.2692307692307692,6.0,0.11538461538461539,8.0,1.3333333333333335
588,2020-12-17,Avenue,LUNCH,2.0,84.0,0.023809523809523808,0.0,0.0,2.0,1.0
589,2020-12-17,Avenue,DINNER,13.0,84.0,0.15476190476190477,13.0,0.15476190476190477,0.0,0.0
590,2020-12-17,Bluebird Chelsea Restaurant,LUNCH,38.0,139.0,0.2733812949640288,0.0,0.0,38.0,1.0
591,2020-12-17,Bluebird Chelsea Restaurant,DINNER,90.0,139.0,0.6474820143884892,69.0,0.49640287769784175,21.0,0.30434782608695654
592,2020-12-17,Bluebird White City,LUNCH,3.0,82.0,0.036585365853658534,0.0,0.0,3.0,1.0
593,2020-12-17,Bluebird White City,DINNER,5.0,82.0,0.06097560975609756,0.0,0.0,5.0,1.0
594,2020-12-17,Butlers Wharf Chophouse Restaurant,LUNCH,18.0,81.0,0.2222222222222222,0.0,0.0,18.0,1.0
595,2020-12-17,Butlers Wharf Chophouse Restaurant,DINNER,47.0,81.0,0.5802469135802469,22.0,0.2716049382716049,25.0,1.1363636363636362
596,2020-12-17,Cantina del Ponte,LUNCH,18.0,44.0,0.4090909090909091,0.0,0.0,18.0,1.0
597,2020-12-17,Cantina del Ponte,DINNER,40.0,44.0,0.9090909090909091,11.0,0.25,29.0,2.6363636363636362
598,2020-12-17,Coq d'Argent,LUNCH,177.0,72.0,2.4583333333333335,0.0,0.0,177.0,1.0
599,2020-12-17,Coq d'Argent,DINNER,115.0,72.0,1.5972222222222223,77.0,1.0694444444444444,38.0,0.49350649350649345
600,2020-12-17,Crafthouse,LUNCH,17.0,72.0,0.2361111111111111,0.0,0.0,17.0,1.0
601,2020-12-17,Crafthouse,DINNER,0.0,72.0,0.0,0.0,0.0,0.0,0.0
602,2020-12-17,East 59th,LUNCH,8.0,52.0,0.15384615384615385,0.0,0.0,8.0,1.0
603,2020-12-17,East 59th,DINNER,0.0,52.0,0.0,0.0,0.0,0.0,0.0
604,2020-12-17,Fish Market,LUNCH,0.0,73.0,0.0,0.0,0.0,0.0,0.0
605,2020-12-17,Fish Market,DINNER,2.0,73.0,0.0273972602739726,0.0,0.0,2.0,1.0
606,2020-12-17,Fiume,LUNCH,2.0,56.0,0.03571428571428571,0.0,0.0,2.0,1.0
607,2020-12-17,Fiume,DINNER,17.0,56.0,0.30357142857142855,16.0,0.2857142857142857,1.0,0.0625
608,2020-12-17,German Gymnasium,LUNCH,187.0,99.0,1.8888888888888888,0.0,0.0,187.0,1.0
609,2020-12-17,German Gymnasium,DINNER,228.0,99.0,2.303030303030303,116.0,1.1717171717171717,112.0,0.9655172413793103
610,2020-12-17,Issho Restaurant,LUNCH,10.0,58.0,0.1724137931034483,0.0,0.0,10.0,1.0
611,2020-12-17,Issho Restaurant,DINNER,8.0,58.0,0.13793103448275862,8.0,0.13793103448275862,0.0,0.0
612,2020-12-17,Klosterhaus,LUNCH,29.0,0.0,inf,0.0,0.0,29.0,1.0
613,2020-12-17,Klosterhaus,DINNER,53.0,0.0,inf,40.0,inf,13.0,0.32499999999999996
614,2020-12-17,Launceston Place,LUNCH,9.0,46.0,0.1956521739130435,0.0,0.0,9.0,1.0
615,2020-12-17,Launceston Place,DINNER,20.0,46.0,0.43478260869565216,6.0,0.13043478260869565,14.0,2.3333333333333335
616,2020-12-17,Madison Restaurant,LUNCH,0.0,183.0,0.0,0.0,0.0,0.0,0.0
617,2020-12-17,Madison Restaurant,DINNER,174.0,183.0,0.9508196721311475,104.0,0.5683060109289617,70.0,0.6730769230769231
618,2020-12-17,New Street Grill,LUNCH,47.0,70.0,0.6714285714285714,0.0,0.0,47.0,1.0
619,2020-12-17,New Street Grill,DINNER,32.0,70.0,0.45714285714285713,4.0,0.05714285714285714,28.0,7.0
620,2020-12-17,Orrery,LUNCH,46.0,66.0,0.696969696969697,0.0,0.0,46.0,1.0
621,2020-12-17,Orrery,DINNER,66.0,66.0,1.0,39.0,0.5909090909090909,27.0,0.6923076923076923
622,2020-12-17,Paternoster Chophouse,LUNCH,27.0,56.0,0.48214285714285715,0.0,0.0,27.0,1.0
623,2020-12-17,Paternoster Chophouse,DINNER,37.0,56.0,0.6607142857142857,21.0,0.375,16.0,0.7619047619047619
624,2020-12-17,Plateau,LUNCH,7.0,82.0,0.08536585365853659,0.0,0.0,7.0,1.0
625,2020-12-17,Plateau,DINNER,32.0,82.0,0.3902439024390244,6.0,0.07317073170731707,26.0,4.333333333333333
626,2020-12-17,Pont de la Tour,LUNCH,50.0,54.0,0.9259259259259259,0.0,0.0,50.0,1.0
627,2020-12-17,Pont de la Tour,DINNER,95.0,54.0,1.7592592592592593,56.0,1.037037037037037,39.0,0.6964285714285714
628,2020-12-17,Quaglino’s Restaurant,LUNCH,58.0,190.0,0.30526315789473685,0.0,0.0,58.0,1.0
629,2020-12-17,Quaglino’s Restaurant,DINNER,204.0,190.0,1.0736842105263158,127.0,0.6684210526315789,77.0,0.6062992125984252
630,2020-12-17,Radici,LUNCH,2.0,66.0,0.030303030303030304,0.0,0.0,2.0,1.0
631,2020-12-17,Radici,DINNER,13.0,66.0,0.19696969696969696,6.0,0.09090909090909091,7.0,1.1666666666666665
632,2020-12-17,Sartoria,LUNCH,14.0,90.0,0.15555555555555556,0.0,0.0,14.0,1.0
633,2020-12-17,Sartoria,DINNER,18.0,90.0,0.2,2.0,0.022222222222222223,16.0,8.0
634,2020-12-17,Skylon Restaurant,LUNCH,14.0,126.0,0.1111111111111111,0.0,0.0,14.0,1.0
635,2020-12-17,Skylon Restaurant,DINNER,37.0,126.0,0.29365079365079366,4.0,0.031746031746031744,33.0,8.25
636,2020-12-17,South Place Chop House,LUNCH,14.0,56.0,0.25,0.0,0.0,14.0,1.0
637,2020-12-17,South Place Chop House,DINNER,12.0,56.0,0.21428571428571427,34.0,0.6071428571428571,-22.0,-0.6470588235294117
638,2020-12-17,The Modern Pantry,LUNCH,6.0,75.0,0.08,0.0,0.0,6.0,1.0
639,2020-12-17,The Modern Pantry,DINNER,4.0,75.0,0.05333333333333334,6.0,0.08,-2.0,-0.33333333333333337
640,2020-12-18,100 Wardour St,LUNCH,2.0,242.0,0.008264462809917356,0.0,0.0,2.0,1.0
641,2020-12-18,100 Wardour St,DINNER,157.0,242.0,0.6487603305785123,103.0,0.4256198347107438,54.0,0.5242718446601942
642,2020-12-18,14 Hills,LUNCH,56.0,110.0,0.509090909090909,0.0,0.0,56.0,1.0
643,2020-12-18,14 Hills,DINNER,166.0,110.0,1.509090909090909,125.0,1.1363636363636365,41.0,0.32800000000000007
644,2020-12-18,20 Stories,LUNCH,234.0,106.0,2.207547169811321,0.0,0.0,234.0,1.0
645,2020-12-18,20 Stories,DINNER,0.0,106.0,0.0,0.0,0.0,0.0,0.0
646,2020-12-18,Angelica,LUNCH,22.0,47.0,0.46808510638297873,0.0,0.0,22.0,1.0
647,2020-12-18,Angelica,DINNER,0.0,47.0,0.0,0.0,0.0,0.0,0.0
648,2020-12-18,Angler Restaurant,LUNCH,29.0,52.0,0.5576923076923077,0.0,0.0,29.0,1.0
649,2020-12-18,Angler Restaurant,DINNER,26.0,52.0,0.5,14.0,0.2692307692307692,12.0,0.8571428571428572
650,2020-12-18,Aster,LUNCH,8.0,52.0,0.15384615384615385,0.0,0.0,8.0,1.0
651,2020-12-18,Aster,DINNER,28.0,52.0,0.5384615384615384,4.0,0.07692307692307693,24.0,6.0
652,2020-12-18,Avenue,LUNCH,6.0,84.0,0.07142857142857142,0.0,0.0,6.0,1.0
653,2020-12-18,Avenue,DINNER,2.0,84.0,0.023809523809523808,0.0,0.0,2.0,1.0
654,2020-12-18,Bluebird Chelsea Restaurant,LUNCH,53.0,139.0,0.381294964028777,0.0,0.0,53.0,1.0
655,2020-12-18,Bluebird Chelsea Restaurant,DINNER,143.0,139.0,1.0287769784172662,93.0,0.6690647482014388,50.0,0.5376344086021505
656,2020-12-18,Bluebird White City,LUNCH,0.0,82.0,0.0,0.0,0.0,0.0,0.0
657,2020-12-18,Bluebird White City,DINNER,2.0,82.0,0.024390243902439025,2.0,0.024390243902439025,0.0,0.0
658,2020-12-18,Butlers Wharf Chophouse Restaurant,LUNCH,29.0,81.0,0.35802469135802467,0.0,0.0,29.0,1.0
659,2020-12-18,Butlers Wharf Chophouse Restaurant,DINNER,75.0,81.0,0.9259259259259259,36.0,0.4444444444444444,39.0,1.0833333333333335
660,2020-12-18,Cantina del Ponte,LUNCH,28.0,44.0,0.6363636363636364,0.0,0.0,28.0,1.0
661,2020-12-18,Cantina del Ponte,DINNER,49.0,44.0,1.1136363636363635,14.0,0.3181818181818182,35.0,2.5
662,2020-12-18,Coq d'Argent,LUNCH,129.0,72.0,1.7916666666666667,0.0,0.0,129.0,1.0
663,2020-12-18,Coq d'Argent,DINNER,140.0,72.0,1.9444444444444444,95.0,1.3194444444444444,45.0,0.4736842105263157
664,2020-12-18,Crafthouse,LUNCH,0.0,72.0,0.0,0.0,0.0,0.0,0.0
665,2020-12-18,Crafthouse,DINNER,6.0,72.0,0.08333333333333333,24.0,0.3333333333333333,-18.0,-0.75
666,2020-12-18,East 59th,LUNCH,0.0,52.0,0.0,0.0,0.0,0.0,0.0
667,2020-12-18,East 59th,DINNER,22.0,52.0,0.4230769230769231,20.0,0.38461538461538464,2.0,0.10000000000000009
668,2020-12-18,Fish Market,LUNCH,5.0,73.0,0.0684931506849315,0.0,0.0,5.0,1.0
669,2020-12-18,Fish Market,DINNER,2.0,73.0,0.0273972602739726,2.0,0.0273972602739726,0.0,0.0
670,2020-12-18,Fiume,LUNCH,3.0,56.0,0.05357142857142857,0.0,0.0,3.0,1.0
671,2020-12-18,Fiume,DINNER,20.0,56.0,0.35714285714285715,6.0,0.10714285714285714,14.0,2.3333333333333335
672,2020-12-18,German Gymnasium,LUNCH,132.0,99.0,1.3333333333333333,0.0,0.0,132.0,1.0
673,2020-12-18,German Gymnasium,DINNER,233.0,99.0,2.3535353535353534,93.0,0.9393939393939394,140.0,1.5053763440860215
674,2020-12-18,Issho Restaurant,LUNCH,4.0,58.0,0.06896551724137931,0.0,0.0,4.0,1.0
675,2020-12-18,Issho Restaurant,DINNER,76.0,58.0,1.3103448275862069,72.0,1.2413793103448276,4.0,0.05555555555555558
676,2020-12-18,Klosterhaus,LUNCH,23.0,0.0,inf,0.0,0.0,23.0,1.0
677,2020-12-18,Klosterhaus,DINNER,111.0,0.0,inf,108.0,inf,3.0,0.02777777777777768
678,2020-12-18,Launceston Place,LUNCH,17.0,46.0,0.3695652173913043,0.0,0.0,17.0,1.0
679,2020-12-18,Launceston Place,DINNER,18.0,46.0,0.391304347826087,16.0,0.34782608695652173,2.0,0.125
680,2020-12-18,Madison Restaurant,LUNCH,0.0,183.0,0.0,0.0,0.0,0.0,0.0
681,2020-12-18,Madison Restaurant,DINNER,217.0,183.0,1.185792349726776,115.0,0.6284153005464481,102.0,0.8869565217391304
682,2020-12-18,New Street Grill,LUNCH,28.0,70.0,0.4,0.0,0.0,28.0,1.0
683,2020-12-18,New Street Grill,DINNER,15.0,70.0,0.21428571428571427,10.0,0.14285714285714285,5.0,0.5
684,2020-12-18,Orrery,LUNCH,49.0,66.0,0.7424242424242424,0.0,0.0,49.0,1.0
685,2020-12-18,Orrery,DINNER,109.0,66.0,1.6515151515151516,46.0,0.696969696969697,63.0,1.3695652173913042
686,2020-12-18,Paternoster Chophouse,LUNCH,18.0,56.0,0.32142857142857145,0.0,0.0,18.0,1.0
687,2020-12-18,Paternoster Chophouse,DINNER,33.0,56.0,0.5892857142857143,14.0,0.25,19.0,1.3571428571428572
688,2020-12-18,Plateau,LUNCH,2.0,82.0,0.024390243902439025,0.0,0.0,2.0,1.0
689,2020-12-18,Plateau,DINNER,20.0,82.0,0.24390243902439024,10.0,0.12195121951219512,10.0,1.0
690,2020-12-18,Pont de la Tour,LUNCH,55.0,54.0,1.0185185185185186,0.0,0.0,55.0,1.0
691,2020-12-18,Pont de la Tour,DINNER,98.0,54.0,1.8148148148148149,67.0,1.2407407407407407,31.0,0.4626865671641791
692,2020-12-18,Quaglino’s Restaurant,LUNCH,48.0,190.0,0.25263157894736843,0.0,0.0,48.0,1.0
693,2020-12-18,Quaglino’s Restaurant,DINNER,302.0,190.0,1.5894736842105264,299.0,1.5736842105263158,3.0,0.010033444816053505
694,2020-12-18,Radici,LUNCH,5.0,66.0,0.07575757575757576,0.0,0.0,5.0,1.0
695,2020-12-18,Radici,DINNER,16.0,66.0,0.24242424242424243,16.0,0.24242424242424243,0.0,0.0
696,2020-12-18,Sartoria,LUNCH,10.0,90.0,0.1111111111111111,0.0,0.0,10.0,1.0
697,2020-12-18,Sartoria,DINNER,23.0,90.0,0.25555555555555554,12.0,0.13333333333333333,11.0,0.9166666666666667
698,2020-12-18,Skylon Restaurant,LUNCH,54.0,126.0,0.42857142857142855,0.0,0.0,54.0,1.0
699,2020-12-18,Skylon Restaurant,DINNER,25.0,126.0,0.1984126984126984,0.0,0.0,25.0,1.0
700,2020-12-18,South Place Chop House,LUNCH,4.0,56.0,0.07142857142857142,0.0,0.0,4.0,1.0
701,2020-12-18,South Place Chop House,DINNER,2.0,56.0,0.03571428571428571,2.0,0.03571428571428571,0.0,0.0
702,2020-12-18,The Modern Pantry,LUNCH,0.0,75.0,0.0,0.0,0.0,0.0,0.0
703,2020-12-18,The Modern Pantry,DINNER,2.0,75.0,0.02666666666666667,0.0,0.0,2.0,1.0
704,2020-12-19,100 Wardour St,LUNCH,382.0,242.0,1.578512396694215,0.0,0.0,382.0,1.0
705,2020-12-19,100 Wardour St,DINNER,182.0,242.0,0.7520661157024794,113.0,0.4669421487603306,69.0,0.6106194690265487
706,2020-12-19,14 Hills,LUNCH,189.0,110.0,1.7181818181818183,0.0,0.0,189.0,1.0
707,2020-12-19,14 Hills,DINNER,157.0,110.0,1.4272727272727272,136.0,1.2363636363636363,21.0,0.15441176470588225
708,2020-12-19,20 Stories,LUNCH,412.0,106.0,3.8867924528301887,0.0,0.0,412.0,1.0
709,2020-12-19,20 Stories,DINNER,0.0,106.0,0.0,0.0,0.0,0.0,0.0
710,2020-12-19,Angelica,LUNCH,51.0,47.0,1.0851063829787233,0.0,0.0,51.0,1.0
711,2020-12-19,Angelica,DINNER,0.0,47.0,0.0,0.0,0.0,0.0,0.0
712,2020-12-19,Angler Restaurant,LUNCH,6.0,52.0,0.11538461538461539,0.0,0.0,6.0,1.0
713,2020-12-19,Angler Restaurant,DINNER,40.0,52.0,0.7692307692307693,36.0,0.6923076923076923,4.0,0.11111111111111116
714,2020-12-19,Aster,LUNCH,18.0,52.0,0.34615384615384615,0.0,0.0,18.0,1.0
715,2020-12-19,Aster,DINNER,25.0,52.0,0.4807692307692308,6.0,0.11538461538461539,19.0,3.166666666666667
716,2020-12-19,Avenue,LUNCH,65.0,84.0,0.7738095238095238,0.0,0.0,65.0,1.0
717,2020-12-19,Avenue,DINNER,5.0,84.0,0.05952380952380952,0.0,0.0,5.0,1.0
718,2020-12-19,Bluebird Chelsea Restaurant,LUNCH,123.0,139.0,0.8848920863309353,0.0,0.0,123.0,1.0
719,2020-12-19,Bluebird Chelsea Restaurant,DINNER,182.0,139.0,1.3093525179856116,145.0,1.0431654676258992,37.0,0.2551724137931035
720,2020-12-19,Bluebird White City,LUNCH,4.0,82.0,0.04878048780487805,0.0,0.0,4.0,1.0
721,2020-12-19,Bluebird White City,DINNER,9.0,82.0,0.10975609756097561,0.0,0.0,9.0,1.0
722,2020-12-19,Butlers Wharf Chophouse Restaurant,LUNCH,40.0,81.0,0.49382716049382713,0.0,0.0,40.0,1.0
723,2020-12-19,Butlers Wharf Chophouse Restaurant,DINNER,48.0,81.0,0.5925925925925926,24.0,0.2962962962962963,24.0,1.0
724,2020-12-19,Cantina del Ponte,LUNCH,27.0,44.0,0.6136363636363636,0.0,0.0,27.0,1.0
725,2020-12-19,Cantina del Ponte,DINNER,43.0,44.0,0.9772727272727273,10.0,0.22727272727272727,33.0,3.3
726,2020-12-19,Coq d'Argent,LUNCH,117.0,72.0,1.625,0.0,0.0,117.0,1.0
727,2020-12-19,Coq d'Argent,DINNER,131.0,72.0,1.8194444444444444,86.0,1.1944444444444444,45.0,0.5232558139534884
728,2020-12-19,Crafthouse,LUNCH,8.0,72.0,0.1111111111111111,0.0,0.0,8.0,1.0
729,2020-12-19,Crafthouse,DINNER,31.0,72.0,0.4305555555555556,27.0,0.375,4.0,0.14814814814814814
730,2020-12-19,East 59th,LUNCH,0.0,52.0,0.0,0.0,0.0,0.0,0.0
731,2020-12-19,East 59th,DINNER,91.0,52.0,1.75,74.0,1.4230769230769231,17.0,0.22972972972972983
732,2020-12-19,Fish Market,LUNCH,15.0,73.0,0.2054794520547945,0.0,0.0,15.0,1.0
733,2020-12-19,Fish Market,DINNER,9.0,73.0,0.1232876712328767,5.0,0.0684931506849315,4.0,0.8
734,2020-12-19,Fiume,LUNCH,5.0,56.0,0.08928571428571429,0.0,0.0,5.0,1.0
735,2020-12-19,Fiume,DINNER,46.0,56.0,0.8214285714285714,29.0,0.5178571428571429,17.0,0.5862068965517242
736,2020-12-19,German Gymnasium,LUNCH,213.0,99.0,2.1515151515151514,0.0,0.0,213.0,1.0
737,2020-12-19,German Gymnasium,DINNER,234.0,99.0,2.3636363636363638,71.0,0.7171717171717171,163.0,2.295774647887324
738,2020-12-19,Issho Restaurant,LUNCH,8.0,58.0,0.13793103448275862,0.0,0.0,8.0,1.0
739,2020-12-19,Issho Restaurant,DINNER,107.0,58.0,1.8448275862068966,99.0,1.706896551724138,8.0,0.08080808080808088
740,2020-12-19,Klosterhaus,LUNCH,97.0,0.0,inf,0.0,0.0,97.0,1.0
741,2020-12-19,Klosterhaus,DINNER,152.0,0.0,inf,143.0,inf,9.0,0.06293706293706292
742,2020-12-19,Launceston Place,LUNCH,2.0,46.0,0.043478260869565216,0.0,0.0,2.0,1.0
743,2020-12-19,Launceston Place,DINNER,48.0,46.0,1.0434782608695652,22.0,0.4782608695652174,26.0,1.1818181818181817
744,2020-12-19,Madison Restaurant,LUNCH,300.0,183.0,1.639344262295082,0.0,0.0,300.0,1.0
745,2020-12-19,Madison Restaurant,DINNER,0.0,183.0,0.0,0.0,0.0,0.0,0.0
746,2020-12-19,New Street Grill,LUNCH,36.0,70.0,0.5142857142857142,0.0,0.0,36.0,1.0
747,2020-12-19,New Street Grill,DINNER,14.0,70.0,0.2,8.0,0.11428571428571428,6.0,0.75
748,2020-12-19,Orrery,LUNCH,68.0,66.0,1.0303030303030303,0.0,0.0,68.0,1.0
749,2020-12-19,Orrery,DINNER,79.0,66.0,1.196969696969697,60.0,0.9090909090909091,19.0,0.31666666666666665
750,2020-12-19,Paternoster Chophouse,LUNCH,26.0,56.0,0.4642857142857143,0.0,0.0,26.0,1.0
751,2020-12-19,Paternoster Chophouse,DINNER,65.0,56.0,1.1607142857142858,53.0,0.9464285714285714,12.0,0.2264150943396226
752,2020-12-19,Plateau,LUNCH,82.0,82.0,1.0,0.0,0.0,82.0,1.0
753,2020-12-19,Plateau,DINNER,35.0,82.0,0.4268292682926829,13.0,0.15853658536585366,22.0,1.6923076923076925
754,2020-12-19,Pont de la Tour,LUNCH,66.0,54.0,1.2222222222222223,0.0,0.0,66.0,1.0
755,2020-12-19,Pont de la Tour,DINNER,108.0,54.0,2.0,78.0,1.4444444444444444,30.0,0.3846153846153846
756,2020-12-19,Quaglino’s Restaurant,LUNCH,302.0,190.0,1.5894736842105264,0.0,0.0,302.0,1.0
757,2020-12-19,Quaglino’s Restaurant,DINNER,380.0,190.0,2.0,318.0,1.6736842105263159,62.0,0.19496855345911945
758,2020-12-19,Radici,LUNCH,24.0,66.0,0.36363636363636365,0.0,0.0,24.0,1.0
759,2020-12-19,Radici,DINNER,0.0,66.0,0.0,4.0,0.06060606060606061,-4.0,-1.0
760,2020-12-19,Sartoria,LUNCH,0.0,90.0,0.0,0.0,0.0,0.0,0.0
761,2020-12-19,Sartoria,DINNER,46.0,90.0,0.5111111111111111,26.0,0.28888888888888886,20.0,0.7692307692307692
762,2020-12-19,Skylon Restaurant,LUNCH,72.0,126.0,0.5714285714285714,0.0,0.0,72.0,1.0
763,2020-12-19,Skylon Restaurant,DINNER,42.0,126.0,0.3333333333333333,0.0,0.0,42.0,1.0
764,2020-12-19,South Place Chop House,LUNCH,10.0,56.0,0.17857142857142858,0.0,0.0,10.0,1.0
765,2020-12-19,South Place Chop House,DINNER,2.0,56.0,0.03571428571428571,33.0,0.5892857142857143,-31.0,-0.9393939393939394
766,2020-12-19,The Modern Pantry,LUNCH,13.0,75.0,0.17333333333333334,0.0,0.0,13.0,1.0
767,2020-12-19,The Modern Pantry,DINNER,0.0,75.0,0.0,8.0,0.10666666666666667,-8.0,-1.0
768,2020-12-20,100 Wardour St,LUNCH,100.0,242.0,0.4132231404958678,0.0,0.0,100.0,1.0
769,2020-12-20,100 Wardour St,DINNER,0.0,242.0,0.0,0.0,0.0,0.0,0.0
770,2020-12-20,14 Hills,LUNCH,82.0,110.0,0.7454545454545455,0.0,0.0,82.0,1.0
771,2020-12-20,14 Hills,DINNER,79.0,110.0,0.7181818181818181,40.0,0.36363636363636365,39.0,0.9750000000000001
772,2020-12-20,20 Stories,LUNCH,215.0,106.0,2.0283018867924527,0.0,0.0,215.0,1.0
773,2020-12-20,20 Stories,DINNER,0.0,106.0,0.0,0.0,0.0,0.0,0.0
774,2020-12-20,Angelica,LUNCH,3.0,47.0,0.06382978723404255,0.0,0.0,3.0,1.0
775,2020-12-20,Angelica,DINNER,0.0,47.0,0.0,0.0,0.0,0.0,0.0
776,2020-12-20,Angler Restaurant,LUNCH,4.0,52.0,0.07692307692307693,0.0,0.0,4.0,1.0
777,2020-12-20,Angler Restaurant,DINNER,0.0,52.0,0.0,0.0,0.0,0.0,0.0
778,2020-12-20,Aster,LUNCH,0.0,52.0,0.0,0.0,0.0,0.0,0.0
779,2020-12-20,Aster,DINNER,0.0,52.0,0.0,0.0,0.0,0.0,0.0
780,2020-12-20,Avenue,LUNCH,15.0,84.0,0.17857142857142858,0.0,0.0,15.0,1.0
781,2020-12-20,Avenue,DINNER,0.0,84.0,0.0,0.0,0.0,0.0,0.0
782,2020-12-20,Bluebird Chelsea Restaurant,LUNCH,93.0,139.0,0.6690647482014388,0.0,0.0,93.0,1.0
783,2020-12-20,Bluebird Chelsea Restaurant,DINNER,36.0,139.0,0.2589928057553957,29.0,0.20863309352517986,7.0,0.24137931034482762
784,2020-12-20,Bluebird White City,LUNCH,3.0,82.0,0.036585365853658534,0.0,0.0,3.0,1.0
785,2020-12-20,Bluebird White City,DINNER,0.0,82.0,0.0,0.0,0.0,0.0,0.0
786,2020-12-20,Butlers Wharf Chophouse Restaurant,LUNCH,26.0,81.0,0.32098765432098764,0.0,0.0,26.0,1.0
787,2020-12-20,Butlers Wharf Chophouse Restaurant,DINNER,0.0,81.0,0.0,0.0,0.0,0.0,0.0
788,2020-12-20,Cantina del Ponte,LUNCH,0.0,44.0,0.0,0.0,0.0,0.0,0.0
789,2020-12-20,Cantina del Ponte,DINNER,0.0,44.0,0.0,0.0,0.0,0.0,0.0
790,2020-12-20,Coq d'Argent,LUNCH,76.0,72.0,1.0555555555555556,0.0,0.0,76.0,1.0
791,2020-12-20,Coq d'Argent,DINNER,0.0,72.0,0.0,0.0,0.0,0.0,0.0
792,2020-12-20,Crafthouse,LUNCH,26.0,72.0,0.3611111111111111,0.0,0.0,26.0,1.0
793,2020-12-20,Crafthouse,DINNER,0.0,72.0,0.0,0.0,0.0,0.0,0.0
794,2020-12-20,East 59th,LUNCH,5.0,52.0,0.09615384615384616,0.0,0.0,5.0,1.0
795,2020-12-20,East 59th,DINNER,0.0,52.0,0.0,0.0,0.0,0.0,0.0
796,2020-12-20,Fish Market,LUNCH,0.0,73.0,0.0,0.0,0.0,0.0,0.0
797,2020-12-20,Fish Market,DINNER,0.0,73.0,0.0,0.0,0.0,0.0,0.0
798,2020-12-20,Fiume,LUNCH,18.0,56.0,0.32142857142857145,0.0,0.0,18.0,1.0
799,2020-12-20,Fiume,DINNER,0.0,56.0,0.0,0.0,0.0,0.0,0.0
800,2020-12-20,German Gymnasium,LUNCH,95.0,99.0,0.9595959595959596,0.0,0.0,95.0,1.0
801,2020-12-20,German Gymnasium,DINNER,59.0,99.0,0.5959595959595959,37.0,0.37373737373737376,22.0,0.5945945945945945
802,2020-12-20,Issho Restaurant,LUNCH,8.0,58.0,0.13793103448275862,0.0,0.0,8.0,1.0
803,2020-12-20,Issho Restaurant,DINNER,0.0,58.0,0.0,0.0,0.0,0.0,0.0
804,2020-12-20,Klosterhaus,LUNCH,39.0,0.0,inf,0.0,0.0,39.0,1.0
805,2020-12-20,Klosterhaus,DINNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,2020-12-20,Launceston Place,LUNCH,16.0,46.0,0.34782608695652173,0.0,0.0,16.0,1.0
