,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
18834,Fiume,Restaurant,Restaurant,Dinner,2020-11-02,Monday,1_Monday,17.0
18835,Fiume,Restaurant,Restaurant,Dinner,2020-11-03,Tuesday,2_Tuesday,84.0
18836,Fiume,Restaurant,Restaurant,Dinner,2020-11-04,Wednesday,3_Wednesday,96.0
18837,Fiume,Restaurant,Restaurant,Dinner,2020-11-05,Thursday,4_Thursday,0.0
18838,Fiume,Restaurant,Restaurant,Dinner,2020-11-06,Friday,5_Friday,0.0
18839,Fiume,Restaurant,Restaurant,Dinner,2020-11-09,Monday,1_Monday,0.0
18840,Fiume,Restaurant,Restaurant,Dinner,2020-11-10,Tuesday,2_Tuesday,0.0
18841,Fiume,Restaurant,Restaurant,Dinner,2020-11-11,Wednesday,3_Wednesday,0.0
18842,Fiume,Restaurant,Restaurant,Dinner,2020-11-12,Thursday,4_Thursday,0.0
18843,Fiume,Restaurant,Restaurant,Dinner,2020-11-13,Friday,5_Friday,0.0
18844,Fiume,Restaurant,Restaurant,Dinner,2020-11-14,Saturday,6_Saturday,0.0
18845,Fiume,Restaurant,Restaurant,Dinner,2020-11-15,Sunday,7_Sunday,0.0
18846,Fiume,Restaurant,Restaurant,Dinner,2020-11-16,Monday,1_Monday,0.0
18847,Fiume,Restaurant,Restaurant,Dinner,2020-11-17,Tuesday,2_Tuesday,0.0
18848,Fiume,Restaurant,Restaurant,Dinner,2020-11-18,Wednesday,3_Wednesday,0.0
18849,Fiume,Restaurant,Restaurant,Dinner,2020-11-19,Thursday,4_Thursday,0.0
18850,Fiume,Restaurant,Restaurant,Dinner,2020-11-20,Friday,5_Friday,0.0
18851,Fiume,Restaurant,Restaurant,Dinner,2020-11-21,Saturday,6_Saturday,0.0
18852,Fiume,Restaurant,Restaurant,Dinner,2020-11-22,Sunday,7_Sunday,0.0
18853,Fiume,Restaurant,Restaurant,Dinner,2020-11-23,Monday,1_Monday,0.0
18854,Fiume,Restaurant,Restaurant,Dinner,2020-11-24,Tuesday,2_Tuesday,0.0
18855,Fiume,Restaurant,Restaurant,Dinner,2020-11-25,Wednesday,3_Wednesday,0.0
18856,Fiume,Restaurant,Restaurant,Dinner,2020-11-26,Thursday,4_Thursday,0.0
18857,Fiume,Restaurant,Restaurant,Dinner,2020-11-27,Friday,5_Friday,0.0
18858,Fiume,Restaurant,Restaurant,Dinner,2020-11-28,Saturday,6_Saturday,0.0
18859,Fiume,Restaurant,Restaurant,Dinner,2020-11-30,Monday,1_Monday,0.0
18860,Fiume,Restaurant,Restaurant,Dinner,2020-12-01,Tuesday,2_Tuesday,0.0
18861,Fiume,Restaurant,Restaurant,Dinner,2020-12-02,Wednesday,3_Wednesday,48.0
18862,Fiume,Restaurant,Restaurant,Dinner,2020-12-03,Thursday,4_Thursday,31.0
18863,Fiume,Restaurant,Restaurant,Dinner,2020-12-04,Friday,5_Friday,109.0
18864,Fiume,Restaurant,Restaurant,Dinner,2020-12-05,Saturday,6_Saturday,110.0
18865,Fiume,Restaurant,Restaurant,Dinner,2020-12-06,Sunday,7_Sunday,0.0
18866,Fiume,Restaurant,Restaurant,Dinner,2020-12-07,Monday,1_Monday,0.0
18867,Fiume,Restaurant,Restaurant,Dinner,2020-12-08,Tuesday,2_Tuesday,48.0
18868,Fiume,Restaurant,Restaurant,Lunch,2019-11-01,Friday,5_Friday,3.0
18869,Fiume,Restaurant,Restaurant,Lunch,2019-11-02,Saturday,6_Saturday,49.0
18870,Fiume,Restaurant,Restaurant,Lunch,2019-11-03,Sunday,7_Sunday,154.0
18871,Fiume,Restaurant,Restaurant,Lunch,2019-11-04,Monday,1_Monday,0.0
18872,Fiume,Restaurant,Restaurant,Lunch,2019-11-05,Tuesday,2_Tuesday,14.0
18873,Fiume,Restaurant,Restaurant,Lunch,2019-11-06,Wednesday,3_Wednesday,7.0
18874,Fiume,Restaurant,Restaurant,Lunch,2019-11-07,Thursday,4_Thursday,10.0
18875,Fiume,Restaurant,Restaurant,Lunch,2019-11-08,Friday,5_Friday,9.0
18876,Fiume,Restaurant,Restaurant,Lunch,2019-11-09,Saturday,6_Saturday,76.0
18877,Fiume,Restaurant,Restaurant,Lunch,2019-11-10,Sunday,7_Sunday,123.0
18878,Fiume,Restaurant,Restaurant,Lunch,2019-11-11,Monday,1_Monday,0.0
18879,Fiume,Restaurant,Restaurant,Lunch,2019-11-12,Tuesday,2_Tuesday,4.0
18880,Fiume,Restaurant,Restaurant,Lunch,2019-11-13,Wednesday,3_Wednesday,9.0
18881,Fiume,Restaurant,Restaurant,Lunch,2019-11-14,Thursday,4_Thursday,2.0
18882,Fiume,Restaurant,Restaurant,Lunch,2019-11-15,Friday,5_Friday,27.0
18883,Fiume,Restaurant,Restaurant,Lunch,2019-11-16,Saturday,6_Saturday,75.0
18884,Fiume,Restaurant,Restaurant,Lunch,2019-11-17,Sunday,7_Sunday,86.0
18885,Fiume,Restaurant,Restaurant,Lunch,2019-11-18,Monday,1_Monday,0.0
18886,Fiume,Restaurant,Restaurant,Lunch,2019-11-19,Tuesday,2_Tuesday,6.0
18887,Fiume,Restaurant,Restaurant,Lunch,2019-11-20,Wednesday,3_Wednesday,9.0
18888,Fiume,Restaurant,Restaurant,Lunch,2019-11-21,Thursday,4_Thursday,7.0
18889,Fiume,Restaurant,Restaurant,Lunch,2019-11-22,Friday,5_Friday,11.0
18890,Fiume,Restaurant,Restaurant,Lunch,2019-11-23,Saturday,6_Saturday,71.0
18891,Fiume,Restaurant,Restaurant,Lunch,2019-11-24,Sunday,7_Sunday,115.0
18892,Fiume,Restaurant,Restaurant,Lunch,2019-11-25,Monday,1_Monday,0.0
18893,Fiume,Restaurant,Restaurant,Lunch,2019-11-26,Tuesday,2_Tuesday,3.0
18894,Fiume,Restaurant,Restaurant,Lunch,2019-11-27,Wednesday,3_Wednesday,11.0
18895,Fiume,Restaurant,Restaurant,Lunch,2019-11-28,Thursday,4_Thursday,31.0
18896,Fiume,Restaurant,Restaurant,Lunch,2019-11-29,Friday,5_Friday,24.0
