,Restaurant,Week,Day,This Week,Last Week,Last Year,vs. LW,vs. LW %,vs. LY,vs. LY %
241,Sartoria,Five Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
2040,Sartoria,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1060,Sartoria,Six Weeks,Wednesday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1059,Sartoria,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1058,Sartoria,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2041,Sartoria,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
245,Sartoria,Six Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
2037,Sartoria,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2038,Sartoria,Seven Weeks,Tuesday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
2039,Sartoria,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1434,Sartoria,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2036,Sartoria,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1057,Sartoria,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
244,Sartoria,Seven Weeks,Full Week,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
2030,Sartoria,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2029,Sartoria,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1047,Sartoria,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
240,Sartoria,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2050,Skylon Restaurant,This Week,Tuesday,0.0,0.0,23.0,0.0,1.0,-23.0,-1.0
1449,Skylon Restaurant,This Week,Wednesday,0.0,5.0,17.0,-5.0,-1.0,-17.0,-1.0
1104,Skylon Restaurant,This Week,Thursday,29.0,12.0,2.0,17.0,1.4166666666666667,27.0,13.5
1101,Skylon Restaurant,This Week,Friday,10.0,14.0,26.0,-4.0,-0.2857142857142857,-16.0,-0.6153846153846154
1102,Skylon Restaurant,This Week,Saturday,19.0,10.0,22.0,9.0,0.9,-3.0,-0.13636363636363635
1103,Skylon Restaurant,This Week,Sunday,12.0,-6.0,18.0,18.0,-3.0,-6.0,-0.3333333333333333
255,Skylon Restaurant,This Week,Full Week,70.0,35.0,108.0,35.0,1.0,-38.0,-0.35185185185185186
1091,Skylon Restaurant,Next Week,Monday,17.0,0.0,10.0,17.0,17.0,7.0,0.7
1095,Skylon Restaurant,Next Week,Tuesday,1.0,3.0,36.0,-2.0,-0.6666666666666666,-35.0,-0.9722222222222222
1096,Skylon Restaurant,Next Week,Wednesday,15.0,4.0,26.0,11.0,2.75,-11.0,-0.4230769230769231
1094,Skylon Restaurant,Next Week,Thursday,8.0,10.0,6.0,-2.0,-0.2,2.0,0.3333333333333333
1090,Skylon Restaurant,Next Week,Friday,-6.0,9.0,0.0,-15.0,-1.6666666666666667,-6.0,-6.0
1092,Skylon Restaurant,Next Week,Saturday,2.0,2.0,2.0,0.0,0.5,0.0,0.5
1093,Skylon Restaurant,Next Week,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
252,Skylon Restaurant,Next Week,Full Week,37.0,30.0,80.0,7.0,0.23333333333333334,-43.0,-0.5375
1113,Skylon Restaurant,Two Weeks,Monday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
1116,Skylon Restaurant,Two Weeks,Tuesday,4.0,6.0,8.0,-2.0,-0.3333333333333333,-4.0,-0.5
1117,Skylon Restaurant,Two Weeks,Wednesday,2.0,10.0,4.0,-8.0,-0.8,-2.0,-0.5
1115,Skylon Restaurant,Two Weeks,Thursday,4.0,9.0,0.0,-5.0,-0.5555555555555556,4.0,4.0
1112,Skylon Restaurant,Two Weeks,Friday,2.0,4.0,15.0,-2.0,-0.5,-13.0,-0.8666666666666667
1450,Skylon Restaurant,Two Weeks,Saturday,0.0,4.0,8.0,-4.0,-1.0,-8.0,-1.0
1114,Skylon Restaurant,Two Weeks,Sunday,2.0,-2.0,5.0,4.0,-2.0,-3.0,-0.6
257,Skylon Restaurant,Two Weeks,Full Week,14.0,31.0,45.0,-17.0,-0.5483870967741935,-31.0,-0.6888888888888889
1106,Skylon Restaurant,Three Weeks,Monday,5.0,0.0,9.0,5.0,5.0,-4.0,-0.4444444444444444
1110,Skylon Restaurant,Three Weeks,Tuesday,2.0,0.0,1.0,2.0,2.0,1.0,1.0
1111,Skylon Restaurant,Three Weeks,Wednesday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1109,Skylon Restaurant,Three Weeks,Thursday,4.0,5.0,4.0,-1.0,-0.2,0.0,0.25
1105,Skylon Restaurant,Three Weeks,Friday,0.0,2.0,8.0,-2.0,-1.0,-8.0,-1.0
1107,Skylon Restaurant,Three Weeks,Saturday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1108,Skylon Restaurant,Three Weeks,Sunday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
256,Skylon Restaurant,Three Weeks,Full Week,15.0,7.0,27.0,8.0,1.1428571428571428,-12.0,-0.4444444444444444
1440,Skylon Restaurant,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1444,Skylon Restaurant,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1089,Skylon Restaurant,Four Weeks,Wednesday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
1443,Skylon Restaurant,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1088,Skylon Restaurant,Four Weeks,Friday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1441,Skylon Restaurant,Four Weeks,Saturday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
1442,Skylon Restaurant,Four Weeks,Sunday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
251,Skylon Restaurant,Four Weeks,Full Week,0.0,7.0,4.0,-7.0,-1.0,-4.0,-1.0
1085,Skylon Restaurant,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2046,Skylon Restaurant,Five Weeks,Tuesday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
1439,Skylon Restaurant,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2045,Skylon Restaurant,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1084,Skylon Restaurant,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1086,Skylon Restaurant,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1087,Skylon Restaurant,Five Weeks,Sunday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
250,Skylon Restaurant,Five Weeks,Full Week,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
2047,Skylon Restaurant,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1100,Skylon Restaurant,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2049,Skylon Restaurant,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2048,Skylon Restaurant,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1446,Skylon Restaurant,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1447,Skylon Restaurant,Six Weeks,Saturday,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
1448,Skylon Restaurant,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
254,Skylon Restaurant,Six Weeks,Full Week,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
1445,Skylon Restaurant,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1097,Skylon Restaurant,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1098,Skylon Restaurant,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1099,Skylon Restaurant,Seven Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
253,Skylon Restaurant,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2042,Skylon Restaurant,Eight Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2044,Skylon Restaurant,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2043,Skylon Restaurant,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1082,Skylon Restaurant,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1083,Skylon Restaurant,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1438,Skylon Restaurant,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
249,Skylon Restaurant,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1140,South Place Chop House,This Week,Tuesday,-18.0,0.0,29.0,-18.0,-18.0,-47.0,-1.6206896551724137
1141,South Place Chop House,This Week,Wednesday,10.0,0.0,18.0,10.0,10.0,-8.0,-0.4444444444444444
1139,South Place Chop House,This Week,Thursday,8.0,7.0,21.0,1.0,0.14285714285714285,-13.0,-0.6190476190476191
1136,South Place Chop House,This Week,Friday,7.0,0.0,-1.0,7.0,7.0,8.0,-8.0
1137,South Place Chop House,This Week,Saturday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
1138,South Place Chop House,This Week,Sunday,0.0,0.0,10.0,0.0,1.0,-10.0,-1.0
264,South Place Chop House,This Week,Full Week,13.0,7.0,77.0,6.0,0.8571428571428571,-64.0,-0.8311688311688312
1129,South Place Chop House,Next Week,Monday,2.0,0.0,4.0,2.0,2.0,-2.0,-0.5
1133,South Place Chop House,Next Week,Tuesday,0.0,0.0,18.0,0.0,1.0,-18.0,-1.0
1134,South Place Chop House,Next Week,Wednesday,6.0,0.0,19.0,6.0,6.0,-13.0,-0.6842105263157895
1132,South Place Chop House,Next Week,Thursday,8.0,4.0,15.0,4.0,1.0,-7.0,-0.4666666666666667
1128,South Place Chop House,Next Week,Friday,0.0,8.0,6.0,-8.0,-1.0,-6.0,-1.0
1130,South Place Chop House,Next Week,Saturday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
1131,South Place Chop House,Next Week,Sunday,0.0,2.0,5.0,-2.0,-1.0,-5.0,-1.0
261,South Place Chop House,Next Week,Full Week,16.0,18.0,67.0,-2.0,-0.1111111111111111,-51.0,-0.7611940298507462
1145,South Place Chop House,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1148,South Place Chop House,Two Weeks,Tuesday,-10.0,0.0,0.0,-10.0,-10.0,-10.0,-10.0
1149,South Place Chop House,Two Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1461,South Place Chop House,Two Weeks,Thursday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
1144,South Place Chop House,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1146,South Place Chop House,Two Weeks,Saturday,2.0,2.0,0.0,0.0,0.5,2.0,2.0
1147,South Place Chop House,Two Weeks,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
266,South Place Chop House,Two Weeks,Full Week,-8.0,6.0,5.0,-14.0,-2.3333333333333335,-13.0,-2.6
1457,South Place Chop House,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2069,South Place Chop House,Three Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1460,South Place Chop House,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1143,South Place Chop House,Three Weeks,Thursday,5.0,0.0,0.0,5.0,5.0,5.0,5.0
1142,South Place Chop House,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1458,South Place Chop House,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1459,South Place Chop House,Three Weeks,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
265,South Place Chop House,Three Weeks,Full Week,5.0,2.0,0.0,3.0,1.5,5.0,5.0
2060,South Place Chop House,Four Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
2063,South Place Chop House,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2064,South Place Chop House,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1452,South Place Chop House,Four Weeks,Thursday,0.0,2.0,3.0,-2.0,-1.0,-3.0,-1.0
1451,South Place Chop House,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2061,South Place Chop House,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2062,South Place Chop House,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
260,South Place Chop House,Four Weeks,Full Week,0.0,2.0,5.0,-2.0,-1.0,-5.0,-1.0
2057,South Place Chop House,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2059,South Place Chop House,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1127,South Place Chop House,Five Weeks,Wednesday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1126,South Place Chop House,Five Weeks,Thursday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
2056,South Place Chop House,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1125,South Place Chop House,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2058,South Place Chop House,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
259,South Place Chop House,Five Weeks,Full Week,3.0,0.0,4.0,3.0,3.0,-1.0,-0.25
2068,South Place Chop House,Six Weeks,Tuesday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
1456,South Place Chop House,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1455,South Place Chop House,Six Weeks,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1135,South Place Chop House,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1454,South Place Chop House,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
263,South Place Chop House,Six Weeks,Full Week,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
2066,South Place Chop House,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2067,South Place Chop House,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1453,South Place Chop House,Seven Weeks,Friday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
2065,South Place Chop House,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
262,South Place Chop House,Seven Weeks,Full Week,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
2055,South Place Chop House,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2054,South Place Chop House,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2053,South Place Chop House,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1123,South Place Chop House,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1124,South Place Chop House,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
258,South Place Chop House,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1164,The Modern Pantry,This Week,Tuesday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
1165,The Modern Pantry,This Week,Wednesday,3.0,3.0,0.0,0.0,0.3333333333333333,3.0,3.0
1163,The Modern Pantry,This Week,Thursday,6.0,7.0,0.0,-1.0,-0.14285714285714285,6.0,6.0
1160,The Modern Pantry,This Week,Friday,2.0,8.0,0.0,-6.0,-0.75,2.0,2.0
1161,The Modern Pantry,This Week,Saturday,11.0,4.0,0.0,7.0,1.75,11.0,11.0
1162,The Modern Pantry,This Week,Sunday,7.0,16.0,0.0,-9.0,-0.5625,7.0,7.0
271,The Modern Pantry,This Week,Full Week,32.0,38.0,0.0,-6.0,-0.15789473684210525,32.0,32.0
1158,The Modern Pantry,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1159,The Modern Pantry,Next Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1157,The Modern Pantry,Next Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1154,The Modern Pantry,Next Week,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1155,The Modern Pantry,Next Week,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1156,The Modern Pantry,Next Week,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
270,The Modern Pantry,Next Week,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1170,The Modern Pantry,Two Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1171,The Modern Pantry,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1471,The Modern Pantry,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1470,The Modern Pantry,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1168,The Modern Pantry,Two Weeks,Saturday,0.0,-6.0,0.0,6.0,-1.0,0.0,1.0
1169,The Modern Pantry,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
273,The Modern Pantry,Two Weeks,Full Week,0.0,-6.0,0.0,6.0,-1.0,0.0,1.0
1468,The Modern Pantry,Three Weeks,Tuesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1469,The Modern Pantry,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1167,The Modern Pantry,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1166,The Modern Pantry,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1466,The Modern Pantry,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1467,The Modern Pantry,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
272,The Modern Pantry,Three Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1465,The Modern Pantry,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1464,The Modern Pantry,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1153,The Modern Pantry,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
269,The Modern Pantry,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1152,The Modern Pantry,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1463,The Modern Pantry,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
268,The Modern Pantry,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1151,The Modern Pantry,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
267,The Modern Pantry,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
